78.50519031141869	348.1418685121107
75.38423645320196	2.399014778325123
72.85350318471338	139.87261146496814
80.27916666666667	3.6041666666666665
73.28921568627452	49.53431372549019
74.26282051282051	87.41346153846153
59.50246305418719	47.172413793103445
68.24371373307544	132.8549323017408
68.67557251908397	111.30152671755725
89.41992882562278	73.49466192170819
61.84134615384615	26.057692307692307
72.35658914728683	277.17054263565893
52.87958115183246	3.2931937172774868
57.81597222222222	45.645833333333336
67.75071633237822	248.1862464183381
76.60312944523471	292.8036984352774
62.37692307692308	79.74102564102564
68.5653409090909	323.98295454545456
78.22535211267606	41.292957746478876
47.49512195121951	208.8658536585366
92.2127659574468	280.32340425531913
76.38938053097345	48.5929203539823
48.34920634920635	136.77777777777777
81.89950980392157	88.97549019607843
69.97269624573379	52.389078498293514
90.37942122186494	248.95176848874598
