59	90	-25.0	1.1	23.1	67.5788	0	0
59	97	-25.0	1.1	23.1	68.57947	0	0
60	101	-25.0	1.1	23.1	69.59184	0	0
60	106	-25.0	1.1	23.1	70.61512	0	0
60	104	-24.4	1.1	22.7	71.63142	0	0
60	108	-23.8	1.1	22.9	72.64326	0	0
60	112	-23.7	1.1	23.0	73.66225	0	0
62	111	-23.6	1.1	21.5	74.68671	0	0
62	109	-21.4	1.1	21.3	75.71574	0	0
62	100	-18.4	1.1	21.9	76.72484	0	0
62	95	-15.5	1.1	22.3	77.74424	0	0
62	99	-14.0	1.1	21.5	78.75591	0	0
64	107	-11.0	1.1	22.0	79.76727	0	0
64	91	-8.2	1.1	21.6	80.7674	0	0
64	78	-6.1	1.1	22.0	81.78512	0	0
64	79	-4.2	1.1	22.6	82.80092	0	0
62	79	-4.3	1.1	23.0	83.80244	0	2
62	81	-4.3	1.1	23.0	84.81973	0	0
62	83	-4.1	1.1	22.7	85.83408	0	0
62	85	-5.4	1.1	22.5	86.83461	0	0
62	92	-6.4	1.1	23.1	87.83481	0	0
61	102	-7.6	1.1	22.7	88.841	0	0
61	107	-8.1	1.1	20.5	89.85088	0	0
61	110	-5.7	1.1	21.2	90.85231	0	0
61	107	-4.8	1.1	20.5	91.86823	0	0
61	107	-3.5	1.1	20.3	92.5345	1	0
61	101	-2.8	1.1	19.5	92.88412	0	0
62	89	-0.6	1.1	20.1	93.88435	0	0
62	88	1.8	1.1	21.6	94.90108	0	0
62	87	4.8	1.1	22.2	95.91706	0	0
62	72	7.7	1.1	22.3	96.93198	0	0
62	73	10.4	1.1	21.9	97.93257	0	0
61	69	13.0	1.1	21.0	98.94673	0	2
61	76	12.8	1.1	19.0	99.94765	0	2
61	82	12.8	1.1	18.8	100.949	0	0
61	90	12.8	1.1	16.4	101.9501	0	0
61	90	12.8	1.1	14.7	102.9674	0	0
63	93	12.8	1.1	11.9	103.9998	0	0
63	93	11.8	1.1	10.0	105.0165	0	0
63	96	13.1	1.1	8.4	106.0316	0	0
63	95	13.2	1.1	5.6	107.0469	0	0
63	101	14.5	1.1	4.8	108.047	0	0
60	103	12.8	1.1	4.9	109.0638	0	0
60	104	12.8	1.1	4.9	110.0657	0	0
60	97	12.8	1.1	6.1	111.0839	0	0
60	94	13.4	1.1	5.1	112.0972	0	0
64	93	15.3	1.1	3.3	113.1004	0	0
64	94	15.4	1.1	3.6	114.1289	0	0
64	93	13.6	1.1	3.5	115.1538	0	0
64	96	11.4	1.1	2.5	116.1704	0	0
64	88	9.8	1.1	2.4	117.1999	0	0
67	82	9.7	1.1	3.0	118.2105	0	0
67	84	10.2	1.1	1.7	119.238	0	0
67	89	7.8	1.1	1.4	120.2424	0	0
67	89	6.0	1.1	1.5	121.2509	0	0
68	89	3.2	1.1	2.4	122.2696	0	0
68	93	0.4	1.1	3.1	123.2803	0	0
68	100	-1.9	1.1	3.1	124.2894	0	0
68	98	-4.5	1.1	1.8	125.3005	0	0
68	96	-6.4	1.1	3.1	126.3115	0	0
65	97	-8.6	1.1	3.6	127.3392	0	0
65	101	-8.6	1.1	6.7	128.341	0	0
65	82	-8.6	1.1	9.3	129.3512	0	0
65	74	-8.6	1.1	11.9	130.3523	0	0
63	79	-11.2	1.1	12.3	131.3686	0	0
63	79	-13.3	1.1	13.4	132.149	2	0
63	86	-14.0	1.1	13.4	132.3814	0	0
63	95	-15.8	1.1	13.4	133.3814	0	0
63	98	-17.6	1.1	13.3	134.3853	0	0
63	98	-18.7	1.1	13.1	135.3972	0	0
61	84	-18.7	1.1	14.3	136.3984	0	0
61	71	-18.8	1.1	13.8	137.4151	0	0
61	76	-19.1	1.1	15.1	138.4313	0	0
61	81	-19.3	1.1	15.1	139.4467	0	0
61	84	-19.3	1.1	15.1	140.4474	0	0
63	86	-19.3	1.1	15.1	141.4479	0	0
63	86	-19.3	1.1	15.1	142.4637	0	0
63	93	-19.3	1.1	15.1	143.4649	0	0
63	93	-19.1	1.1	15.1	144.4801	0	0
67	94	-19.3	1.1	15.1	145.4803	0	0
67	98	-18.4	1.1	14.6	146.481	0	0
67	103	-19.3	1.1	15.1	147.4968	0	0
67	107	-19.3	1.1	15.1	148.4972	0	0
67	106	-19.3	1.1	15.1	149.5123	0	0
65	109	-19.3	1.1	15.1	150.5134	0	0
65	103	-18.0	1.1	15.1	151.5294	0	0
65	94	-19.0	1.1	15.1	152.5311	0	0
65	96	-19.3	1.1	14.5	153.5313	0	0
65	96	-17.2	1.1	13.5	154.5475	0	0
61	86	-15.3	1.1	15.1	155.5476	0	0
61	76	-16.7	1.1	15.1	156.5641	0	0
61	83	-16.8	1.1	13.8	157.5643	0	0
61	87	-16.8	1.1	13.8	158.5674	0	0
62	87	-16.3	1.1	13.2	159.5726	0	0
62	94	-13.9	1.1	12.9	160.5874	0	0
62	100	-12.5	1.1	13.1	161.6036	0	0
62	106	-11.1	1.1	11.8	162.6167	0	0
62	106	-11.2	1.1	10.0	163.6233	0	0
61	104	-11.2	1.1	9.1	164.6241	0	0
61	98	-10.7	1.1	6.1	165.6276	0	0
61	93	-10.7	1.1	3.4	166.6353	0	0
61	97	-9.9	1.1	2.2	167.6523	0	0
61	96	-10.2	1.1	-0.4	168.6535	0	0
61	100	-10.2	1.1	-2.5	169.6556	0	0
61	101	-11.2	1.1	-5.1	170.6698	0	0
61	105	-11.2	1.1	-7.6	171.6862	0	0
61	105	-9.9	1.1	-9.8	172.7012	0	0
61	85	-10.3	1.1	-12.5	173.7086	0	0
66	73	-10.2	1.1	-15.4	174.7338	0	2
66	71	-10.2	1.1	-18.3	175.7653	0	0
66	79	-9.7	1.1	-21.3	176.7662	0	0
66	79	-9.9	1.1	-22.0	177.0316	3	0
66	83	-9.9	1.1	-23.2	177.7783	0	0
66	83	-9.7	1.1	-23.2	178.0459	0	0
62	81	-9.7	1.1	-23.2	178.7789	0	0
62	81	-9.7	1.1	-23.2	179.0461	0	0
62	80	-9.7	1.1	-23.2	179.7957	0	0
62	80	-9.7	1.1	-23.2	180.062	0	0
62	61	-9.7	1.1	-23.2	180.8121	0	2
62	61	-9.7	1.1	-23.2	181.0628	0	0
62	61	-9.7	1.1	-23.2	181.8122	0	2
62	61	-9.7	1.1	-23.2	182.0785	0	0
62	60	-9.7	1.1	-23.2	182.8288	0	2
62	60	-9.7	1.1	-23.2	183.0796	0	0
67	63	-9.7	1.1	-25.5	183.8297	0	0
67	63	-9.8	1.1	-26.3	184.0807	0	0
67	63	-9.8	1.1	-28.5	184.8304	0	0
67	63	-9.8	1.1	-29.3	185.0961	0	0
67	72	-9.8	1.1	-31.6	185.8453	0	0
67	72	-9.8	1.1	-32.3	186.0965	3	0
67	78	-9.8	1.1	-34.6	186.8622	0	0
67	76	-9.9	1.1	-37.6	187.8785	0	0
62	76	-9.9	1.1	-39.5	188.8963	0	0
62	72	-10.0	1.1	-39.6	189.9117	0	0
62	78	-10.0	1.1	-39.6	190.912	0	0
62	77	-10.0	1.1	-39.6	191.9282	0	0
62	80	-10.3	1.1	-39.6	192.9285	0	0
60	81	-10.4	1.1	-39.6	193.9286	0	0
60	89	-10.4	1.1	-39.6	194.9448	0	0
60	78	-10.4	1.1	-39.6	195.9449	0	0
60	63	-10.4	1.1	-39.6	196.9452	0	0
62	70	-10.4	1.1	-39.6	197.9621	0	0
62	70	-10.4	1.1	-39.6	198.9629	0	0
62	68	-10.4	1.1	-39.6	199.9795	0	0
62	64	-10.4	1.1	-39.6	200.9955	0	0
62	61	-10.4	1.1	-39.6	202.0115	0	0
63	63	-10.4	1.1	-39.6	203.0119	0	0
63	63	-10.4	1.1	-39.6	204.0125	0	0
63	71	-10.4	1.1	-39.6	205.0287	0	0
63	77	-9.1	1.1	-39.5	206.0453	0	0
63	75	-9.1	1.1	-39.5	207.0616	0	0
62	76	-9.1	1.1	-39.5	208.0618	0	0
62	81	-9.1	1.1	-39.5	209.0786	0	0
62	71	-9.1	1.1	-39.5	210.095	0	0
62	62	-9.1	1.1	-39.5	211.1118	0	0
67	63	-9.1	1.1	-39.5	212.1283	0	0
67	62	-9.1	1.1	-39.5	213.1458	0	0
67	64	-9.1	1.1	-39.5	214.1627	0	0
67	65	-9.1	1.1	-39.5	215.1785	0	0
67	67	-9.1	1.1	-39.5	216.1786	0	0
65	69	-9.1	1.1	-39.5	217.1947	0	0
65	72	-9.1	1.1	-39.5	218.1956	0	0
65	54	-9.1	1.1	-39.5	219.2116	0	0
65	49	-9.1	1.1	-39.5	220.2122	0	0
66	56	-9.1	1.1	-39.5	221.228	0	0
66	59	-9.1	1.1	-39.5	222.229	0	0
66	69	-9.1	1.1	-39.5	223.2451	0	0
66	71	-9.1	1.1	-39.5	224.2614	0	0
66	71	-9.1	1.1	-39.5	225.262	0	0
64	56	-9.1	1.1	-39.5	226.2783	0	0
64	53	-9.4	1.1	-39.5	227.2949	0	0
64	59	-10.0	1.1	-39.6	228.3112	0	0
64	64	-10.2	1.1	-39.6	229.3117	0	0
64	66	-10.2	1.1	-39.6	230.3289	0	0
60	71	-10.2	1.1	-39.6	231.3451	0	0
60	72	-10.6	1.1	-39.5	232.3457	0	0
60	78	-11.2	1.1	-39.5	233.3626	0	0
60	83	-11.2	1.1	-39.5	234.3782	0	0
60	81	-11.2	1.1	-39.5	235.3958	0	0
63	81	-11.2	1.1	-39.5	236.4112	0	0
63	79	-11.2	1.1	-39.5	237.4115	0	0
63	80	-11.2	1.1	-39.5	238.4138	0	0
63	85	-11.2	1.1	-39.5	239.429	0	0
65	78	-11.2	1.1	-39.5	240.445	0	0
65	71	-11.2	1.1	-39.5	241.4451	0	0
65	65	-11.2	1.1	-39.5	242.4622	0	0
65	66	-11.2	1.1	-39.5	243.4783	0	0
65	72	-11.2	1.1	-39.5	244.4783	0	0
65	71	-11.2	1.1	-39.5	245.4789	0	0
65	67	-11.2	1.1	-39.5	246.4793	0	0
65	64	-11.2	1.1	-39.5	247.4953	0	0
65	68	-11.2	1.1	-39.5	248.4956	0	0
65	70	-11.2	1.1	-39.5	249.5117	0	0
65	76	-11.2	1.1	-39.5	250.5121	0	0
65	73	-11.2	1.1	-39.5	251.5292	0	0
65	68	-9.0	1.1	-39.5	252.5456	0	0
65	73	-9.3	1.1	-39.5	253.5617	0	0
63	75	-8.7	1.1	-39.5	254.5618	0	0
63	76	-8.6	1.1	-38.1	255.5782	0	0
63	74	-8.6	1.1	-35.6	256.5786	0	0
63	80	-8.8	1.1	-33.4	257.5955	0	0
63	80	-8.9	1.1	-32.0	258.6116	0	0
60	80	-8.9	1.1	-32.0	259.6118	0	0
60	78	-8.9	1.1	-32.0	260.6278	0	0
60	84	-8.9	1.1	-32.0	261.6446	0	0
60	84	-8.9	1.1	-32.0	262.6481	0	0
60	81	-10.2	1.1	-32.0	263.6612	0	0
63	82	-11.2	1.1	-31.9	264.6613	0	0
63	86	-11.2	1.1	-31.8	265.6615	0	0
63	78	-11.2	1.1	-31.8	266.6785	0	0
63	78	-11.2	1.1	-31.8	267.6793	0	0
64	63	-11.2	1.1	-31.8	268.6799	0	0
64	64	-11.2	1.1	-31.8	269.6947	0	0
64	68	-11.2	1.1	-31.8	270.695	0	0
64	77	-11.2	1.1	-31.8	271.6952	0	0
64	76	-11.2	1.1	-31.8	272.7116	0	0
65	69	-11.2	1.1	-31.8	273.7116	0	0
65	57	-11.2	1.1	-31.8	274.7123	0	0
65	58	-11.2	1.1	-31.8	275.7287	0	0
65	62	-11.2	1.1	-31.8	276.7455	0	0
66	54	-11.2	1.1	-31.8	277.7618	0	0
66	51	-11.2	1.1	-31.8	278.7622	0	0
66	55	-11.2	1.1	-31.8	279.7625	0	0
66	61	-11.2	1.1	-31.8	280.7788	0	0
66	56	-11.2	1.1	-31.8	281.779	0	0
63	51	-11.2	1.1	-31.8	282.7957	0	0
63	56	-11.2	1.1	-32.1	283.796	0	0
63	65	-11.2	1.1	-34.7	284.812	0	0
63	74	-11.2	1.1	-36.4	285.8284	0	0
63	73	-11.2	1.1	-36.4	286.8286	0	0
65	70	-11.2	1.1	-36.4	287.8289	0	0
65	59	-11.2	1.1	-36.4	288.829	0	0
65	65	-11.2	1.1	-36.4	289.8452	0	0
65	66	-10.9	1.1	-35.9	290.8456	0	0
63	58	-10.5	1.1	-33.8	291.8625	0	0
63	60	-10.5	1.1	-33.8	292.8784	0	0
63	65	-10.5	1.1	-33.8	293.895	0	0
63	73	-10.5	1.1	-33.8	294.8963	0	0
63	73	-10.5	1.1	-33.8	295.9118	0	0
60	71	-10.5	1.1	-33.8	296.9121	0	0
60	67	-10.5	1.1	-33.8	297.9122	0	0
60	57	-10.5	1.1	-33.8	298.929	0	0
60	55	-10.5	1.1	-33.8	299.945	0	0
60	48	-10.5	1.1	-33.8	300.9461	0	0
61	51	-10.5	1.1	-33.8	301.9463	0	0
61	55	-10.5	1.1	-33.8	302.962	0	0
61	62	-10.3	1.1	-33.9	303.9621	0	0
61	65	-8.7	1.1	-35.5	304.9623	0	0
61	59	-8.7	1.1	-36.0	305.9786	0	0
60	58	-8.8	1.1	-34.7	306.9952	0	0
60	57	-8.8	1.1	-34.3	307.9954	0	0
60	62	-8.9	1.1	-34.5	309.0121	0	0
60	60	-9.0	1.1	-34.7	310.0123	0	0
60	65	-9.9	1.1	-37.0	311.0287	0	0
61	69	-11.0	1.1	-39.4	312.0451	0	0
61	59	-11.2	1.1	-39.4	313.0453	0	0
61	49	-11.2	1.1	-39.4	314.0627	0	0
61	50	-11.2	1.1	-39.4	315.0788	0	0
61	56	-11.2	1.1	-39.4	316.0947	0	0
69	51	-11.2	1.1	-39.4	317.0948	0	0
69	50	-11.2	1.1	-39.4	318.0952	0	0
69	53	-10.1	1.1	-39.6	319.1117	0	0
69	44	-10.0	1.1	-39.6	320.1128	0	0
69	41	-10.0	1.1	-39.6	321.1287	0	0
58	44	-10.2	1.1	-39.6	322.1291	0	0
58	48	-9.7	1.1	-38.3	323.1451	0	0
58	57	-11.2	1.1	-39.5	324.1454	0	0
58	62	-11.2	1.1	-39.5	325.1492	0	0
69	64	-11.2	1.1	-39.5	326.1621	0	0
69	63	-11.2	1.1	-39.5	327.1794	0	0
69	72	-11.2	1.1	-39.5	328.1888	0	0
69	72	-11.2	1.1	-39.5	329.1977	0	0
69	63	-11.2	1.1	-39.5	330.1981	0	0
66	62	-11.2	1.1	-39.4	331.1986	0	0
66	63	-9.7	1.1	-38.6	332.2001	0	0
66	56	-10.0	1.1	-36.6	333.2151	0	0
66	52	-11.2	1.1	-37.8	334.2159	0	0
63	58	-9.3	1.1	-37.4	335.2302	0	0
63	86	-9.3	1.1	-37.4	336.2327	0	0
63	64	-9.3	1.1	-37.4	337.24	0	0
63	65	-9.3	1.1	-37.4	338.2551	0	0
70	70	-9.3	1.1	-37.4	339.2699	0	0
70	79	-9.3	1.1	-37.3	340.2822	0	0
70	68	-9.8	1.1	-34.7	341.2916	0	0
70	60	-9.9	1.1	-32.4	342.2985	0	0
70	52	-9.5	1.1	-29.3	343.3075	0	0
74	51	-9.2	1.1	-26.2	344.3493	0	0
74	51	-10.3	1.1	-23.5	345.3758	0	0
74	54	-9.8	1.1	-20.7	346.3982	0	2
74	61	-9.4	1.1	-17.9	347.4059	0	0
72	64	-9.0	1.1	-15.1	348.4077	0	1
72	65	-10.2	1.1	-12.5	349.4218	0	1
72	62	-11.6	1.1	-10.4	350.4386	0	1
72	66	-14.0	1.1	-11.3	351.4535	0	1
66	68	-14.6	1.1	-11.5	352.4566	0	0
66	71	-15.9	1.1	-11.2	353.4688	0	0
66	65	-18.2	1.1	-10.5	354.4865	0	0
66	66	-19.2	1.1	-10.0	355.5027	0	0
66	66	-20.6	1.1	-9.5	356.103	4	0
66	71	-21.8	1.1	-9.4	356.5039	0	0
65	72	-23.5	1.1	-10.0	357.5184	0	0
65	73	-25.2	1.1	-11.2	358.5337	0	0
65	61	-26.7	1.1	-10.8	359.5347	0	0
65	52	-29.3	1.1	-11.5	360.5347	0	0
61	54	-32.0	1.1	-11.5	361.5506	0	0
61	55	-34.6	1.1	-11.5	362.5506	0	0
61	52	-37.2	1.1	-11.5	363.5846	0	0
61	54	-39.9	1.1	-11.5	364.6005	0	0
61	59	-42.5	1.1	-11.5	365.6159	0	0
64	61	-44.7	1.1	-11.5	366.6176	0	0
64	62	-46.7	1.1	-10.5	367.6318	0	0
64	62	-49.7	1.1	-10.7	368.6469	0	0
64	67	-52.2	1.1	-10.3	369.6473	0	0
64	70	-54.6	1.1	-10.1	370.6631	0	0
63	67	-56.6	1.1	-10.5	371.6636	0	0
63	57	-59.2	1.1	-11.5	372.6798	0	0
63	55	-61.9	1.1	-11.5	373.6805	0	0
63	59	-64.9	1.1	-11.5	374.696	0	0
65	59	-65.8	1.1	-9.3	375.6971	0	0
65	58	-64.3	1.1	-8.9	376.713	0	0
65	55	-64.3	1.1	-8.9	377.7294	0	0
65	73	-64.3	1.1	-8.9	378.7295	0	0
65	72	-64.3	1.1	-8.9	379.7296	0	0
